"","sp","lon","lat"
"5997","Limnomedusa_macroglossa",-52.33435,-31.767907
"5998","Limnomedusa_macroglossa",-52.283213,-25.581657
"5999","Limnomedusa_macroglossa",-56.442698,-30.36638
"6000","Limnomedusa_macroglossa",-53.81065,-29.784029
"6001","Limnomedusa_macroglossa",-55.58618,-30.817128
"6002","Limnomedusa_macroglossa",-55.244043,-28.521833
"6003","Limnomedusa_macroglossa",-50.598237,-29.45007
"6004","Limnomedusa_macroglossa",-54.309355,-30.359948
"6005","Limnomedusa_macroglossa",-54.983281,-28.416023
"6006","Limnomedusa_macroglossa",-52.42462,-27.16408
"6007","Limnomedusa_macroglossa",-52.306459,-27.1495
"6008","Limnomedusa_macroglossa",-49.768881,-29.315302
"6009","Limnomedusa_macroglossa",-50.324432,-26.106744
"6010","Limnomedusa_macroglossa",-52.406298,-26.878799
"6173","Odontophrynus_americanus",-55.83544084,-29.76373074
"6174","Odontophrynus_americanus",-50.42162929,-22.60056692
"6175","Odontophrynus_americanus",-43.80135185,-21.25249554
"6176","Odontophrynus_americanus",-47.04390215,-22.88358355
"6177","Odontophrynus_americanus",-45.53202127,-22.69971478
"6178","Odontophrynus_americanus",-53.73924249,-31.5549635
"6179","Odontophrynus_americanus",-51.02523712,-29.10115132
"6180","Odontophrynus_americanus",-50.62525694,-23.22561938
"6181","Odontophrynus_americanus",-53.8919753,-27.2413931
"6182","Odontophrynus_americanus",-49.6892558,-22.23016959
"6183","Odontophrynus_americanus",-51.91153749,-29.86095867
"6184","Odontophrynus_americanus",-51.49225989,-25.37668314
"6185","Odontophrynus_americanus",-49.60841658,-23.06457622
"6186","Odontophrynus_americanus",-46.96838233,-23.55116003
"6187","Odontophrynus_americanus",-56.17450826,-29.21327989
"6188","Odontophrynus_americanus",-43.465264,-21.7454326
"6189","Odontophrynus_americanus",-49.6852522,-21.64872081
"6190","Odontophrynus_americanus",-49.85213436,-22.95221005
"6191","Odontophrynus_americanus",-45.75049489,-21.56754112
"6192","Odontophrynus_americanus",-46.5624524,-21.80598993
"6193","Odontophrynus_americanus",-47.51745634,-23.23052152
"6194","Odontophrynus_americanus",-51.10376599,-25.12520487
"6195","Odontophrynus_americanus",-55.11004995,-30.3252407
"6196","Odontophrynus_americanus",-45.70082486,-22.8295569
"6197","Odontophrynus_americanus",-53.75651503,-27.90383043
"6198","Odontophrynus_americanus",-55.79852451,-28.74803539
"6199","Odontophrynus_americanus",-50.56133829,-29.19784452
"6200","Odontophrynus_americanus",-46.64879033,-23.65055201
"6201","Odontophrynus_americanus",-47.1103759,-23.54866116
"6202","Odontophrynus_americanus",-50.76348064,-29.67172589
"6203","Odontophrynus_americanus",-50.25638876,-26.17023573
"6204","Odontophrynus_americanus",-56.72931312,-29.8395761
"6205","Odontophrynus_americanus",-50.8711889,-30.16503253
"6206","Odontophrynus_carvalhoi",-35.70461925,-6.951840142
"6207","Odontophrynus_carvalhoi",-44.8472797,-15.31584336
"6208","Odontophrynus_carvalhoi",-42.99263505,-16.46400812
"6209","Odontophrynus_carvalhoi",-38.9477923,-4.243860244
"6210","Odontophrynus_carvalhoi",-35.89695184,-8.959840572
"6211","Odontophrynus_carvalhoi",-42.215062,-17.16804803
"6212","Odontophrynus_carvalhoi",-42.49596706,-13.97627687
"6213","Odontophrynus_carvalhoi",-42.82054339,-16.71908048
"6214","Odontophrynus_carvalhoi",-36.70488337,-8.215447523
"6215","Odontophrynus_carvalhoi",-40.05062506,-15.3019926
"6216","Odontophrynus_carvalhoi",-42.71086199,-13.17361408
"6217","Odontophrynus_carvalhoi",-40.55263339,-13.49948319
"6218","Odontophrynus_carvalhoi",-39.53447783,-12.93031807
"6219","Odontophrynus_carvalhoi",-46.51472091,-20.18769146
"6220","Odontophrynus_carvalhoi",-41.97712355,-15.34131651
"6221","Odontophrynus_carvalhoi",-40.6127007,-11.41911286
"6222","Odontophrynus_carvalhoi",-40.72301568,-10.25213706
"6223","Odontophrynus_carvalhoi",-44.56619252,-7.790187515
"6390","Phyllomedusa_ayeaye",-44.2165,-21.8609
"6391","Phyllomedusa_ayeaye",-43.9884,-20.1016
"6392","Phyllomedusa_ayeaye",-43.874,-20.4334
"6393","Phyllomedusa_ayeaye",-43.9396,-20.2934
"6394","Phyllomedusa_ayeaye",-44.6272,-21.2939
"6395","Phyllomedusa_ayeaye",-45.0102,-21.3091
"6396","Phyllomedusa_ayeaye",-44.887,-21.5535
"6397","Phyllomedusa_ayeaye",-43.9309,-20.0083
"6398","Phyllomedusa_ayeaye",-43.6262,-20.5149
"6399","Phyllomedusa_ayeaye",-43.4833,-20.333
"6400","Phyllomedusa_ayeaye",-47.4264,-20.2148
"6401","Phyllomedusa_ayeaye",-46.5467,-21.9088
"6402","Phyllomedusa_ayeaye",-46.4564,-20.2283
"6453","Phyllomedusa_bahiana",-37.333642,-10.733772
"6455","Phyllomedusa_bahiana",-38.998923,-12.506247
"6457","Phyllomedusa_bahiana",-39.033656,-12.100445
"6458","Phyllomedusa_bahiana",-41.39034,-12.563544
"6459","Phyllomedusa_bahiana",-41.333671,-11.483772
"6460","Phyllomedusa_bahiana",-38.990323,-12.626847
"6462","Phyllomedusa_bahiana",-41.37114,-13.005746
"6463","Phyllomedusa_bahiana",-41.559241,-12.529344
"6464","Phyllomedusa_bahiana",-39.522027,-12.946848
"6465","Phyllomedusa_bahiana",-40.494233,-12.284344
"6466","Phyllomedusa_bahiana",-40.595333,-11.429339
"6467","Phyllomedusa_bahiana",-40.1894,-10.4614
"6942","Physalaemus_gracilis",-51.52272934,-26.16979505
"6943","Physalaemus_gracilis",-50.77097196,-27.84380028
"6944","Physalaemus_gracilis",-51.4976899,-30.07882362
"6945","Physalaemus_gracilis",-52.66921361,-30.62759432
"6946","Physalaemus_gracilis",-51.91153749,-29.86095867
"6947","Physalaemus_gracilis",-51.16364766,-30.09600847
"6948","Physalaemus_gracilis",-49.36886609,-26.6178645
"6949","Physalaemus_gracilis",-52.5967288,-32.74358517
"6950","Physalaemus_gracilis",-50.06872588,-29.59814064
"6951","Physalaemus_gracilis",-49.80822961,-29.32670249
"6952","Physalaemus_gracilis",-50.22278979,-30.02797853
"6962","Physalaemus_lateristriga",-48.82307626,-24.78480863
"6963","Physalaemus_lateristriga",-49.13974115,-27.88004586
"6964","Physalaemus_lateristriga",-49.09760147,-26.88500238
"6965","Physalaemus_lateristriga",-49.12607075,-27.22012325
"6966","Physalaemus_lateristriga",-48.57476634,-23.75165436
"6967","Physalaemus_lateristriga",-48.2909831,-24.03941929
"6968","Physalaemus_lateristriga",-49.27977166,-24.87615152
"6969","Physalaemus_lateristriga",-49.32664261,-26.44018747
"6970","Physalaemus_lateristriga",-48.7708971,-25.815743
"6971","Physalaemus_lateristriga",-48.85764024,-26.8591716
"6972","Physalaemus_lateristriga",-48.5476229,-24.51471075
"6973","Physalaemus_lateristriga",-48.95498718,-26.24593131
"6974","Physalaemus_lateristriga",-48.85684269,-25.51846761
"6975","Physalaemus_lateristriga",-47.43878372,-23.7854437
"6976","Physalaemus_lateristriga",-47.72846626,-23.85627013
"6977","Physalaemus_lateristriga",-48.77829235,-24.25624048
"6978","Physalaemus_lateristriga",-48.35997378,-24.18968158
"6979","Physalaemus_lateristriga",-49.34921377,-26.2953509
"6980","Physalaemus_lateristriga",-47.96050017,-24.13655663
"7057","Physalaemus_obtectus",-40.7497,-20.635
"7059","Physalaemus_obtectus",-40.606944,-20.783056
"7060","Physalaemus_obtectus",-40.42,-20.2639
"7061","Physalaemus_obtectus",-40.591667,-20.705556
"7062","Physalaemus_obtectus",-40.511,-20.658
"7063","Physalaemus_obtectus",-40.3697,-19.8319
"7064","Physalaemus_obtectus",-40.071944,-19.391111
"7065","Physalaemus_obtectus",-40.027948,-19.380555
"7066","Physalaemus_obtectus",-42.551706,-19.678756
"7067","Physalaemus_obtectus",-40.114842,-19.014376
"7068","Physalaemus_obtectus",-40.097778,-19.196944
"7070","Physalaemus_obtectus",-40.149502,-19.071991
"7071","Physalaemus_olfersii",-44.4409207,-22.67582861
"7072","Physalaemus_olfersii",-46.03043017,-23.7592344
"7073","Physalaemus_olfersii",-48.4701123,-22.86330455
"7074","Physalaemus_olfersii",-40.6357631,-19.87791558
"7075","Physalaemus_olfersii",-46.96166272,-23.67493261
"7076","Physalaemus_olfersii",-46.85197492,-23.65112445
"7077","Physalaemus_olfersii",-48.60084088,-24.45599274
"7078","Physalaemus_olfersii",-44.70746119,-23.14669516
"7079","Physalaemus_olfersii",-43.45030529,-22.92167222
"7080","Physalaemus_olfersii",-45.84354393,-23.57957344
"7081","Physalaemus_olfersii",-44.58701202,-22.74365839
"7082","Physalaemus_olfersii",-48.9,-25.78333333
"7083","Physalaemus_olfersii",-49.25,-25.61666667
"7084","Physalaemus_olfersii",-45.25476536,-23.23938992
"7085","Physalaemus_olfersii",-46.64879033,-23.65055201
"7086","Physalaemus_olfersii",-47.96050017,-24.13655663
"7087","Physalaemus_olfersii",-42.87371551,-22.31338508
"7102","Physalaemus_signifer",-43.23333333,-22.58333333
"7103","Physalaemus_signifer",-39.92913327,-16.54102257
"7104","Physalaemus_signifer",-42.42189677,-21.0914105
"7105","Physalaemus_signifer",-39.35471076,-17.13249999
"7106","Physalaemus_signifer",-39.28900053,-16.6191659
"7107","Physalaemus_signifer",-39.12569243,-15.65258462
"7108","Physalaemus_signifer",-43.45030529,-22.92167222
"7109","Physalaemus_signifer",-39.18843074,-13.65853928
"7110","Physalaemus_signifer",-42.51900572,-22.87892261
"7111","Physalaemus_signifer",-39.16665152,-15.22163573
"7112","Physalaemus_signifer",-39.22212296,-14.5155326
"7113","Physalaemus_signifer",-42.88559185,-20.74073249
"7131","Pipa_carvalhoi",-41.21678607,-19.62529276
"7132","Pipa_carvalhoi",-40.72507291,-16.09011206
"7133","Pipa_carvalhoi",-41.69028171,-19.41578476
"7134","Pipa_carvalhoi",-41.99228781,-16.93010266
"7135","Pipa_carvalhoi",-35.75426436,-6.524721306
"7136","Pipa_carvalhoi",-40.98610406,-19.5694585
"7137","Pipa_carvalhoi",-40.6357631,-19.87791558
"7138","Pipa_carvalhoi",-40.65579486,-19.48525244
"7139","Pipa_carvalhoi",-40.6667,-19.8167
"7140","Pipa_carvalhoi",-41.96508683,-18.7826393
"7141","Pipa_carvalhoi",-39.1986861,-14.74345398
"7142","Pipa_carvalhoi",-42.94073949,-19.24553107
"7143","Pipa_carvalhoi",-41.1523426,-19.2118327
"7144","Pipa_carvalhoi",-40.51130146,-18.95189258
"7145","Pipa_carvalhoi",-40.84421059,-17.67293111
"7146","Pipa_carvalhoi",-40.03301792,-16.105542
"7147","Pipa_carvalhoi",-41.77172161,-17.81415836
"7148","Pipa_carvalhoi",-40.30095442,-20.12776305
"7330","Proceratophrys_bigibbosa",-51.160444,-27.790475
"7331","Proceratophrys_bigibbosa",-53.080463,-29.320471
"7332","Proceratophrys_bigibbosa",-50.900443,-27.990476
"7333","Proceratophrys_bigibbosa",-50.800448,-29.350479
"7334","Proceratophrys_bigibbosa",-52.620451,-27.080469
"7335","Proceratophrys_bigibbosa",-52.780452,-27.120469
"7336","Proceratophrys_bigibbosa",-53.790468,-29.540469
"7337","Proceratophrys_bigibbosa",-51.090446,-28.310476
"7338","Proceratophrys_bigibbosa",-51.140446,-28.310476
"7339","Proceratophrys_bigibbosa",-51.250447,-28.280476
"7340","Proceratophrys_bigibbosa",-52.800453,-27.490469
"7341","Proceratophrys_bigibbosa",-51.10045,-29.370478
"7342","Proceratophrys_bigibbosa",-50.580447,-29.43048
"7343","Proceratophrys_bigibbosa",-50.200444,-29.320481
"7344","Proceratophrys_bigibbosa",-52.820456,-28.00047
"7345","Proceratophrys_bigibbosa",-52.250452,-27.970472
"7346","Proceratophrys_bigibbosa",-52.52046,-29.530473
"7347","Proceratophrys_boiei",-40.72507291,-16.09011206
"7348","Proceratophrys_boiei",-46.58728661,-23.12320428
"7349","Proceratophrys_boiei",-49.09760147,-26.88500238
"7350","Proceratophrys_boiei",-46.98890829,-23.290141
"7351","Proceratophrys_boiei",-43.46666667,-20.08333333
"7352","Proceratophrys_boiei",-40.6357631,-19.87791558
"7353","Proceratophrys_boiei",-49.32664261,-26.44018747
"7354","Proceratophrys_boiei",-42.96447638,-22.58244322
"7355","Proceratophrys_boiei",-48.8127479,-25.79039898
"7356","Proceratophrys_boiei",-49.52867042,-27.01732268
"7357","Proceratophrys_boiei",-49.16074333,-26.48171104
"7358","Proceratophrys_boiei",-48.95498718,-26.24593131
"7359","Proceratophrys_boiei",-49.45498939,-28.38271983
"7360","Proceratophrys_boiei",-52.79604222,-26.49474538
"7361","Proceratophrys_boiei",-43.07360167,-22.49562773
"7362","Proceratophrys_boiei",-47.57898741,-22.37210094
"7363","Proceratophrys_boiei",-49.36886609,-26.6178645
"7364","Proceratophrys_boiei",-49.34921377,-26.2953509
"7365","Proceratophrys_boiei",-44.58701202,-22.74365839
"7366","Proceratophrys_boiei",-49.09746648,-25.66268039
"7367","Proceratophrys_boiei",-53.02241927,-26.69176695
"7368","Proceratophrys_boiei",-47.96050017,-24.13655663
"7369","Proceratophrys_boiei",-49.11309246,-25.90067531
"7370","Proceratophrys_boiei",-49.26932639,-26.8084483
"7488","Proceratophrys_schirchi",-40.85,-16.05
"7489","Proceratophrys_schirchi",-40.8833,-19.5
"7490","Proceratophrys_schirchi",-40.53638889,-19.96972222
"7491","Proceratophrys_schirchi",-40.6003,-19.9356
"7492","Proceratophrys_schirchi",-40.60667778,-19.91562778
"7493","Proceratophrys_schirchi",-40.52194444,-20.28111111
"7494","Proceratophrys_schirchi",-40.42,-20.2639
"7495","Proceratophrys_schirchi",-40.42,-20.263889
"7496","Proceratophrys_schirchi",-40.44271447,-20.28827754
"7497","Proceratophrys_schirchi",-40.6357631,-19.87791558
"7498","Proceratophrys_schirchi",-40.65579486,-19.48525244
"7499","Proceratophrys_schirchi",-41.01666667,-20.4
"7500","Proceratophrys_schirchi",-40.659167,-20.363333
"7502","Proceratophrys_schirchi",-43.30007627,-22.63143179
"7503","Proceratophrys_schirchi",-39.9,-16.58333333
"7504","Proceratophrys_schirchi",-39.16666667,-13.83333333
"7505","Proceratophrys_schirchi",-40.541667,-19.412778
"7506","Proceratophrys_schirchi",-39.51666667,-15.13333333
"7507","Proceratophrys_schirchi",-39.49725375,-15.13278829
"7508","Proceratophrys_schirchi",-39.98333333,-16.3
"7509","Proceratophrys_schirchi",-40.529722,-20.100556
"7510","Proceratophrys_schirchi",-39.68333333,-13.78333333
"7511","Proceratophrys_schirchi",-39.23333333,-13.68333333
"7512","Proceratophrys_schirchi",-40.33333333,-20.16666667
"7513","Proceratophrys_schirchi",-40.307778,-20.128611
"7514","Proceratophrys_schirchi",-39.72166667,-13.59527778
"7559","Pseudis_fusca",-40.85,-16.05
"7560","Pseudis_fusca",-41.99228781,-16.93010266
"7561","Pseudis_fusca",-42.03333333,-16.76666667
"7562","Pseudis_fusca",-43.60983304,-17.99218697
"7563","Pseudis_fusca",-39.92913327,-16.54102257
"7564","Pseudis_fusca",-40.02833187,-19.38103912
"7565","Pseudis_fusca",-42.61552462,-19.70560444
"7566","Pseudis_fusca",-39.79004696,-17.42435556
"7567","Pseudis_fusca",-42.75,-17.28333
"7568","Pseudis_fusca",-42.17658066,-16.5916753
"7569","Pseudis_fusca",-42.15331547,-16.10950213
"7570","Pseudis_fusca",-40.02318439,-18.74788385
"7571","Pseudis_fusca",-40.14988645,-19.07247368
"8115","Rhinella_abei",-49.13974115,-27.88004586
"8116","Rhinella_abei",-49.09484,-27.81603
"8117","Rhinella_abei",-48.72277903,-25.30576349
"8118","Rhinella_abei",-48.68228,-25.31067
"8119","Rhinella_abei",-52.4102,-27.0386
"8120","Rhinella_abei",-48.7338269,-26.75993472
"8121","Rhinella_abei",-49.09760147,-26.88500238
"8122","Rhinella_abei",-49.08191,-26.98802
"8124","Rhinella_abei",-48.9107495,-27.12544615
"8125","Rhinella_abei",-50.13694919,-29.05921967
"8126","Rhinella_abei",-48.70976838,-27.07004899
"8127","Rhinella_abei",-51.24387792,-27.41302752
"8128","Rhinella_abei",-51.6119,-27.3436
"8129","Rhinella_abei",-49.32664261,-26.44018747
"8130","Rhinella_abei",-49.30024607,-25.67485946
"8131","Rhinella_abei",-52.02962359,-23.9002247
"8132","Rhinella_abei",-50.5569,-25.5286
"8133","Rhinella_abei",-48.5061,-27.6013
"8135","Rhinella_abei",-48.4651,-27.4397
"8136","Rhinella_abei",-48.96609896,-26.9313659
"8137","Rhinella_abei",-48.36763786,-25.2334694
"8139","Rhinella_abei",-48.7708971,-25.815743
"8140","Rhinella_abei",-49.52867042,-27.01732268
"8141","Rhinella_abei",-48.70405569,-28.19828888
"8142","Rhinella_abei",-49.22493877,-26.99448724
"8143","Rhinella_abei",-48.63549013,-27.10743492
"8144","Rhinella_abei",-48.62178,-27.09021
"8145","Rhinella_abei",-48.6535109,-26.08318088
"8146","Rhinella_abei",-49.16074333,-26.48171104
"8147","Rhinella_abei",-49.1274,-26.373
"8148","Rhinella_abei",-48.95498718,-26.24593131
"8149","Rhinella_abei",-48.9328,-26.1994
"8150","Rhinella_abei",-49.45498939,-28.38271983
"8151","Rhinella_abei",-51.11196645,-23.51271674
"8152","Rhinella_abei",-49.02728,-26.74434
"8153","Rhinella_abei",-48.5408,-25.7856
"8155","Rhinella_abei",-48.85684269,-25.51846761
"8156","Rhinella_abei",-49.04252296,-27.31354037
"8157","Rhinella_abei",-49.37180385,-28.2798553
"8158","Rhinella_abei",-48.616389,-27.826111
"8159","Rhinella_abei",-50.09889,-25.57167
"8160","Rhinella_abei",-50.05629372,-25.44305619
"8161","Rhinella_abei",-48.61532392,-27.17271328
"8162","Rhinella_abei",-49.00096,-25.38742
"8163","Rhinella_abei",-48.99392007,-25.36928768
"8164","Rhinella_abei",-48.9494,-25.3477
"8165","Rhinella_abei",-49.01014,-25.31066
"8166","Rhinella_abei",-49.0217,-27.6725
"8167","Rhinella_abei",-50.7833,-25.7167
"8168","Rhinella_abei",-49.36886609,-26.6178645
"8169","Rhinella_abei",-48.79645212,-27.7411731
"8171","Rhinella_abei",-48.916667,-25.783333
"8172","Rhinella_abei",-49.09746648,-25.66268039
"8173","Rhinella_abei",-49.52695644,-28.58393038
"8174","Rhinella_abei",-50.52132362,-24.25156516
"8175","Rhinella_abei",-49.183333,-25.916667
"8176","Rhinella_abei",-49.11309246,-25.90067531
"8177","Rhinella_abei",-49.26932639,-26.8084483
"8178","Rhinella_abei",-53.22374566,-25.43937441
"8179","Rhinella_abei",-49.49047729,-28.49886947
"8180","Rhinella_abei",-49.51749,-28.47038
"8193","Rhinella_arenarum",-49.89035311,-29.5180514
"8194","Rhinella_arenarum",-50.29181474,-30.21257364
"8195","Rhinella_arenarum",-49.65435127,-28.36408021
"8196","Rhinella_arenarum",-50.13694919,-29.05921967
"8197","Rhinella_arenarum",-50.27277523,-30.12029977
"8198","Rhinella_arenarum",-49.38238306,-28.71766284
"8199","Rhinella_arenarum",-50.76886947,-29.8852785
"8200","Rhinella_arenarum",-51.43095845,-30.17681602
"8201","Rhinella_arenarum",-50.1034,-29.9264
"8202","Rhinella_arenarum",-50.846389,-31.115278
"8203","Rhinella_arenarum",-50.26733557,-29.91603654
"8204","Rhinella_arenarum",-50.295204,-30.396807
"8205","Rhinella_arenarum",-50.44826193,-30.36225729
"8206","Rhinella_arenarum",-51.16364766,-30.09600847
"8207","Rhinella_arenarum",-49.76443563,-23.26259662
"8208","Rhinella_arenarum",-52.40073474,-32.2148729
"8209","Rhinella_arenarum",-52.89529719,-27.83180481
"8210","Rhinella_arenarum",-51.71178646,-29.16302912
"8211","Rhinella_arenarum",-53.00998352,-33.1644089
"8212","Rhinella_arenarum",-52.5967288,-32.74358517
"8213","Rhinella_arenarum",-50.55862849,-29.87305656
"8214","Rhinella_arenarum",-51.1446123,-29.75511315
"8215","Rhinella_arenarum",-51.43904684,-30.66407252
"8216","Rhinella_arenarum",-49.755278,-29.355556
"8217","Rhinella_arenarum",-49.80822961,-29.32670249
"8218","Rhinella_arenarum",-50.22278979,-30.02797853
"8219","Rhinella_arenarum",-50.8711889,-30.16503253
"8220","Rhinella_arenarum",-50.06959205,-29.80765495
"8260","Rhinella_crucifer",-40.176246,-19.766956
"8261","Rhinella_crucifer",-35.704619,-6.95184
"8262","Rhinella_crucifer",-37.329446,-10.785499
"8263","Rhinella_crucifer",-37.349457,-10.779303
"8264","Rhinella_crucifer",-40.986104,-19.569458
"8265","Rhinella_crucifer",-38.852008,-4.381281
"8266","Rhinella_crucifer",-41.1128,-20.8489
"8267","Rhinella_crucifer",-41.189621,-20.768241
"8268","Rhinella_crucifer",-35.505,-7.5186
"8269","Rhinella_crucifer",-41.544444,-21.751667
"8270","Rhinella_crucifer",-40.635763,-19.877916
"8271","Rhinella_crucifer",-40.466944,-20.234444
"8272","Rhinella_crucifer",-36.0309,-8.3473
"8273","Rhinella_crucifer",-36.020779,-8.1762
"8274","Rhinella_crucifer",-41.116667,-20.516667
"8276","Rhinella_crucifer",-39.835419,-18.442415
"8277","Rhinella_crucifer",-39.727272,-18.385666
"8278","Rhinella_crucifer",-40.583,-19.833
"8279","Rhinella_crucifer",-39.118937,-12.685673
"8280","Rhinella_crucifer",-41.016667,-20.4
"8281","Rhinella_crucifer",-40.849326,-20.308092
"8283","Rhinella_crucifer",-34.958728,-7.816974
"8284","Rhinella_crucifer",-39.166667,-13.833333
"8285","Rhinella_crucifer",-39.198686,-14.743454
"8286","Rhinella_crucifer",-39.330505,-14.848948
"8287","Rhinella_crucifer",-39.159805,-14.360968
"8288","Rhinella_crucifer",-39.828829,-14.248211
"8289","Rhinella_crucifer",-35.841667,-8.723056
"8290","Rhinella_crucifer",-35.839167,-8.716111
"8291","Rhinella_crucifer",-40.741996,-18.70846
"8292","Rhinella_crucifer",-43.465264,-21.7454326
"8293","Rhinella_crucifer",-35.846389,-8.728611
"8295","Rhinella_crucifer",-40.0722,-19.3911
"8296","Rhinella_crucifer",-40.028332,-19.381039
"8297","Rhinella_crucifer",-39.715866,-17.898648
"8298","Rhinella_crucifer",-42.551706,-19.678756
"8299","Rhinella_crucifer",-39.354711,-17.1325
"8300","Rhinella_crucifer",-39.194314,-17.106237
"8301","Rhinella_crucifer",-43.2333,-22.4333
"8302","Rhinella_crucifer",-43.15,-22.433
"8303","Rhinella_crucifer",-39.28356417,-14.99480293
"8304","Rhinella_crucifer",-40.18542,-14.842103
"8305","Rhinella_crucifer",-34.93303,-8.040889
"8306","Rhinella_crucifer",-43.2167,-22.95
"8307","Rhinella_crucifer",-43.2333,-22.9
"8308","Rhinella_crucifer",-38.4599,-12.9607
"8309","Rhinella_crucifer",-42.008333,-21.956944
"8310","Rhinella_crucifer",-40.552633,-13.499483
"8312","Rhinella_crucifer",-40.149886,-19.072474
"8313","Rhinella_crucifer",-40.0978,-19.1969
"8314","Rhinella_crucifer",-42.9833,-22.4333
"8316","Rhinella_crucifer",-42.87371551,-22.31338508
"8317","Rhinella_crucifer",-40.723016,-10.252137
"8318","Rhinella_crucifer",-39.3167,-15.0946
"8319","Rhinella_crucifer",-39.197011,-13.356777
"8320","Rhinella_crucifer",-40.379204,-20.431774
"8321","Rhinella_dorbignyi",-51.57749226,-30.91554985
"8322","Rhinella_dorbignyi",-51.74996476,-30.19079288
"8323","Rhinella_dorbignyi",-51.79669844,-30.41561303
"8324","Rhinella_dorbignyi",-54.97072545,-28.6625399
"8325","Rhinella_dorbignyi",-51.09544595,-29.91994
"8326","Rhinella_dorbignyi",-51.05608886,-29.67173884
"8327","Rhinella_dorbignyi",-51.18,-29.92
"8328","Rhinella_dorbignyi",-51.18140002,-29.90984435
"8329","Rhinella_dorbignyi",-50.00134526,-29.67978584
"8330","Rhinella_dorbignyi",-53.393167,-33.702923
"8331","Rhinella_dorbignyi",-50.27277523,-30.12029977
"8332","Rhinella_dorbignyi",-51.31611014,-29.9708362
"8333","Rhinella_dorbignyi",-50.94616906,-29.88969347
"8334","Rhinella_dorbignyi",-51.43095845,-30.17681602
"8335","Rhinella_dorbignyi",-53.33813229,-32.41046895
"8336","Rhinella_dorbignyi",-51.50384064,-29.70918098
"8337","Rhinella_dorbignyi",-51.040104,-31.106465
"8338","Rhinella_dorbignyi",-50.26733557,-29.91603654
"8339","Rhinella_dorbignyi",-50.44826193,-30.36225729
"8340","Rhinella_dorbignyi",-52.34142838,-31.57500433
"8341","Rhinella_dorbignyi",-51.16364766,-30.09600847
"8342","Rhinella_dorbignyi",-52.166667,-32.166667
"8343","Rhinella_dorbignyi",-52.150898,-32.160795
"8344","Rhinella_dorbignyi",-53.00998352,-33.1644089
"8345","Rhinella_dorbignyi",-52.5967288,-32.74358517
"8346","Rhinella_dorbignyi",-52.12070545,-31.23037671
"8347","Rhinella_dorbignyi",-51.13398186,-29.82329195
"8348","Rhinella_dorbignyi",-49.80822961,-29.32670249
"8349","Rhinella_dorbignyi",-50.22278979,-30.02797853
"8350","Rhinella_dorbignyi",-51.5710822,-29.84314704
"8351","Rhinella_dorbignyi",-50.8711889,-30.16503253
"8352","Rhinella_dorbignyi",-50.06959205,-29.80765495
"8514","Rhinella_henseli",-51.78598828,-30.91900254
"8515","Rhinella_henseli",-50.13694919,-29.05921967
"8516","Rhinella_henseli",-51.05608886,-29.67173884
"8517","Rhinella_henseli",-50.77310977,-29.3498001
"8518","Rhinella_henseli",-50.00134526,-29.67978584
"8519","Rhinella_henseli",-51.63112151,-27.41175946
"8520","Rhinella_henseli",-51.02523712,-29.10115132
"8521","Rhinella_henseli",-54.73925842,-28.13072568
"8522","Rhinella_henseli",-52.619444,-27.185556
"8523","Rhinella_henseli",-49.85777038,-29.36426562
"8524","Rhinella_henseli",-51.3664719,-29.2097239
"8525","Rhinella_henseli",-51.90258427,-28.85449847
"8526","Rhinella_henseli",-52.779722,-27.088889
"8527","Rhinella_henseli",-50.666667,-26.853611
"8528","Rhinella_henseli",-52.1474354,-29.29261523
"8529","Rhinella_henseli",-51.08531451,-29.37201998
"8530","Rhinella_henseli",-49.5,-28.7
"8531","Rhinella_henseli",-50.26733557,-29.91603654
"8532","Rhinella_henseli",-51.955,-26.771
"8533","Rhinella_henseli",-51.97,-26.756
"8534","Rhinella_henseli",-51.924,-26.7
"8535","Rhinella_henseli",-51.988,-26.84
"8536","Rhinella_henseli",-51.903,-26.813
"8537","Rhinella_henseli",-51.812,-26.827
"8538","Rhinella_henseli",-51.16364766,-30.09600847
"8539","Rhinella_henseli",-49.09069543,-27.67398419
"8540","Rhinella_henseli",-53.82561414,-29.78455467
"8541","Rhinella_henseli",-50.56133829,-29.19784452
"8542","Rhinella_henseli",-50.28494385,-25.66945784
"8543","Rhinella_henseli",-51.1446123,-29.75511315
"8544","Rhinella_henseli",-51.33799366,-29.58891972
"8545","Rhinella_henseli",-52.416236,-27.160747
"8546","Rhinella_henseli",-49.80822961,-29.32670249
"8547","Rhinella_henseli",-56.72931312,-29.8395761
"8548","Rhinella_henseli",-50.8711889,-30.16503253
"8549","Rhinella_hoogmoedi",-35.48222386,-8.728612817
"8551","Rhinella_hoogmoedi",-50.57341562,-21.11239887
"8552","Rhinella_hoogmoedi",-39.41881697,-15.23579289
"8553","Rhinella_hoogmoedi",-38.85200826,-4.381280899
"8554","Rhinella_hoogmoedi",-46.03043017,-23.7592344
"8555","Rhinella_hoogmoedi",-42.833333,-22.433333
"8556","Rhinella_hoogmoedi",-39.1779916,-14.01421375
"8558","Rhinella_hoogmoedi",-48.2909831,-24.03941929
"8559","Rhinella_hoogmoedi",-45.48803421,-23.63890254
"8560","Rhinella_hoogmoedi",-43.30007627,-22.63143179
"8561","Rhinella_hoogmoedi",-38.933333,-4.266667
