"","sp","lon","lat"
"48873","Colibri serrirostris",-55.7404,-15.4506
"48874","Colibri serrirostris",-55.7968,-15.4365
"48876","Colibri serrirostris",-55.724,-15.359
"48883","Colibri serrirostris",-41.473,-12.4573
"48885","Colibri serrirostris",-42.5672,-22.2217
"48886","Colibri serrirostris",-55.8162,-15.4781
"48887","Colibri serrirostris",-55.7281,-15.4414
"48889","Colibri serrirostris",-58.0496,-13.6395
"48890","Colibri serrirostris",-47.6328,-15.6781
"48893","Colibri serrirostris",-43.0906,-22.2971
"48894","Colibri serrirostris",-52.7966,-18.3424
"48895","Colibri serrirostris",-40.6007,-19.9333
"48899","Colibri serrirostris",-46.3691,-20.3274
"48900","Colibri serrirostris",-46.5039,-20.267
"48906","Colibri serrirostris",-49.3087,-25.3167
"48908","Colibri serrirostris",-49.5535,-23.7002
"48909","Colibri serrirostris",-42.7119,-22.4878
"48910","Colibri serrirostris",-41.3829,-12.5755
"48911","Colibri serrirostris",-41.3709,-13.0071
"48920","Colibri serrirostris",-45.083,-23.4258
"48922","Colibri serrirostris",-46.3931,-23.9955
"48936","Colibri serrirostris",-52.6897,-17.7223
"49107","Colonia colonus",-43.0001,-22.4719
"49127","Colonia colonus",-43.0758,-22.3214
"49141","Colonia colonus",-44.595,-22.4609
"49142","Colonia colonus",-48.4128,-24.2682
"49144","Colonia colonus",-45.173,-23.4736
"49145","Colonia colonus",-44.656,-23.0338
"49148","Colonia colonus",-47.8578,-23.9975
"49187","Colonia colonus",-44.6537,-23.314
"49238","Colonia colonus",-42.6787,-21.9573
"49239","Colonia colonus",-42.5393,-22.1708
"49241","Colonia colonus",-55.9215,-9.57328
"49243","Colonia colonus",-45.0629,-23.4011
"49247","Colonia colonus",-56.6208,-16.3786
"49258","Colonia colonus",-42.4506,-22.2662
"49280","Colonia colonus",-55.9469,-9.59704
"49282","Colonia colonus",-42.5143,-22.2459
"49284","Colonia colonus",-42.6716,-22.0484
"49285","Colonia colonus",-43.0906,-22.2971
"49289","Colonia colonus",-44.7068,-23.1623
"49291","Colonia colonus",-55.9311,-9.59726
"49304","Colonia colonus",-45.0714,-23.3944
"49309","Colonia colonus",-44.6151,-22.432
"49319","Colonia colonus",-46.386,-20.2382
"49320","Colonia colonus",-46.5168,-20.2952
"49321","Colonia colonus",-46.3649,-20.2471
"49322","Colonia colonus",-46.509,-20.3241
"49325","Colonia colonus",-44.5432,-22.9828
"49326","Colonia colonus",-45.0588,-23.3994
"49330","Colonia colonus",-44.6136,-22.4458
"49331","Colonia colonus",-44.6091,-22.436
"49333","Colonia colonus",-42.7119,-22.4878
"49336","Colonia colonus",-47.9773,-24.1367
"49364","Colonia colonus",-39.5644,-15.392
"49392","Colonia colonus",-44.5589,-22.9542
"49402","Colonia colonus",-39.1742,-14.2532
"49403","Colonia colonus",-40.1345,-14.4132
"49404","Colonia colonus",-41.3616,-12.5478
"49405","Colonia colonus",-39.175,-16.3798
"49406","Colonia colonus",-39.5768,-15.3823
"49422","Colonia colonus",-65.3682,-9.69967
"49951","Columbina talpacoti",-54.43206,-20.46803
"49952","Columbina talpacoti",-56.51567,-20.98317
"49953","Columbina talpacoti",-55.96573,-20.09592
"49954","Columbina talpacoti",-46.52986,-23.47344
"49982","Columbina talpacoti",-44.3721,-22.4335
"49983","Columbina talpacoti",-44.5565,-22.9575
"49984","Columbina talpacoti",-42.7711,-22.4525
"50000","Columbina talpacoti",-42.7554,-22.4137
"50018","Columbina talpacoti",-42.7391,-22.4216
"50022","Columbina talpacoti",-46.5229,-23.4919
"50037","Columbina talpacoti",-43.0157,-22.4532
"50091","Columbina talpacoti",-42.7941,-22.4711
"50115","Columbina talpacoti",-57.2309,-19.2545
"50121","Columbina talpacoti",-50.6115,-29.4429
"50136","Columbina talpacoti",-48.4364,-1.45836
"50140","Columbina talpacoti",-42.8094,-22.4259
"50142","Columbina talpacoti",-42.6924,-21.9511
"50143","Columbina talpacoti",-43.8959,-21.7103
"50335","Columbina talpacoti",-48.5452,-26.1943
"51642","Conopophaga lineata",-40.6,-19.9167
"51662","Conopophaga lineata",-47.98,-24.1756
"51663","Conopophaga lineata",-39.0063,-4.30156
"51664","Conopophaga lineata",-41.3683,-12.5291
"51666","Conopophaga lineata",-48.4128,-24.2682
"51668","Conopophaga lineata",-44.65,-22.5833
"51672","Conopophaga lineata",-36.4197,-8.34195
"51673","Conopophaga lineata",-40.1894,-14.3449
"51674","Conopophaga lineata",-42.5608,-22.2189
"51675","Conopophaga lineata",-42.6421,-22.4445
"51676","Conopophaga lineata",-42.7119,-22.4878
"51677","Conopophaga lineata",-48.3615,-24.0793
"51678","Conopophaga lineata",-44.6199,-22.429
"51680","Conopophaga lineata",-44.595,-22.4609
"51687","Conopophaga lineata",-43.0001,-22.4719
"51695","Conopophaga lineata",-44.5589,-22.9542
"51698","Conopophaga lineata",-42.5645,-22.2275
"51699","Conopophaga lineata",-44.6136,-22.4458
"51701","Conopophaga lineata",-54.2859,-21.8903
"51702","Conopophaga lineata",-44.7423,-22.3798
"51703","Conopophaga lineata",-48.4128,-24.2634
"51705","Conopophaga lineata",-46.637,-23.45
"51706","Conopophaga lineata",-43.4884,-20.0977
"51710","Conopophaga lineata",-44.68,-15.4193
"51711","Conopophaga lineata",-54.4383,-25.6425
"51719","Conopophaga lineata",-45.0644,-23.4002
"51720","Conopophaga lineata",-45.5892,-22.7044
"51721","Conopophaga lineata",-42.5297,-22.3583
"51725","Conopophaga lineata",-42.5392,-22.1707
"51726","Conopophaga lineata",-45.6024,-22.7113
"51731","Conopophaga lineata",-45.4171,-23.8778
"51740","Conopophaga lineata",-42.5143,-22.2459
"51744","Conopophaga lineata",-46.9406,-23.8557
"51751","Conopophaga lineata",-40.1345,-14.4132
"51753","Conopophaga lineata",-44.6078,-22.4379
"51754","Conopophaga lineata",-45.642,-22.6797
"51755","Conopophaga lineata",-50.3819,-29.3926
"51765","Conopophaga lineata",-42.98,-22.43
"51767","Conopophaga lineata",-47.58,-14.67
"51822","Conopophaga lineata",-44.57,-22.5
"51826","Conopophaga lineata",-43.37,-22.45
"51859","Conopophaga lineata",-48.05,-23.6
"51860","Conopophaga lineata",-50.68333,-29.33333
"51861","Conopophaga lineata",-52.4,-29.36667
"51866","Conopophaga lineata",-52.35972,-29.56417
"51875","Conopophaga lineata",-44.3317,-23.0052
"51878","Conopophaga lineata",-49.6146,-28.0223
"51879","Conopophaga lineata",-48.991,-26.1453
"51882","Conopophaga lineata",-45.8667,-23.6333
"51883","Conopophaga lineata",-43.6075,-19.3539
"51884","Conopophaga lineata",-44.7558,-22.3724
"51886","Conopophaga lineata",-38.8733,-4.32227
"51887","Conopophaga lineata",-51.154,-29.1794
"51889","Conopophaga lineata",-48.6858,-24.5498
"51891","Conopophaga lineata",-46.4955,-20.2506
"51895","Conopophaga lineata",-45.3206,-23.8091
"51897","Conopophaga lineata",-45.2097,-23.3642
"51906","Conopophaga lineata",-42.5509,-22.38
"51907","Conopophaga lineata",-42.5945,-22.2325
"51909","Conopophaga lineata",-42.5944,-22.4031
"51910","Conopophaga lineata",-48.294,-24.154
"51914","Conopophaga lineata",-49.8,-29.35
"51923","Conopophaga lineata",-48.4181,-24.3013
"51933","Conopophaga lineata",-50.6115,-29.4429
"51938","Conopophaga lineata",-46.5293,-23.7784
"51940","Conopophaga lineata",-44.5432,-22.9828
"51942","Conopophaga lineata",-46.1164,-23.5427
"51944","Conopophaga lineata",-45.173,-23.4736
"51946","Conopophaga lineata",-45.1334,-23.3512
"51950","Conopophaga lineata",-45.0588,-23.3994
"51959","Conopophaga lineata",-48.8844,-25.3481
"51960","Conopophaga lineata",-40.5629,-19.9165
"51961","Conopophaga lineata",-46.6243,-23.6386
"51968","Conopophaga lineata",-45.1222,-23.3575
"51973","Conopophaga lineata",-45.6176,-22.7316
"51978","Conopophaga lineata",-48.9642,-26.2608
"51999","Conopophaga lineata",-38.9312,-4.24317
"52000","Conopophaga lineata",-42.7103,-22.4865
"52003","Conopophaga lineata",-36.5937,-9.31289
"52004","Conopophaga lineata",-40.1895,-14.3756
"52008","Conopophaga lineata",-40.9947,-20.4855
"52032","Conopophaga lineata",-45.5054,-23.1303
"52033","Conopophaga lineata",-45.1442,-23.3548
"52038","Conopophaga lineata",-46.3558,-23.1988
"52040","Conopophaga lineata",-56.1509,-19.5772
"52044","Conopophaga lineata",-42.6716,-22.0484
"52045","Conopophaga lineata",-43.0906,-22.2971
"52052","Conopophaga lineata",-40.99,-20.4965
"52081","Conopophaga lineata",-41.3997,-12.55
"52082","Conopophaga lineata",-47.1054,-22.8234
"52083","Conopophaga lineata",-49.5535,-23.7002
"52084","Conopophaga lineata",-45.4819,-22.6894
"52085","Conopophaga lineata",-39.5644,-15.392
"52087","Conopophaga lineata",-38.5572,-3.85296
"52089","Conopophaga lineata",-41.3829,-12.5755
"52104","Conopophaga lineata",-38.9299,-4.25062
"52105","Conopophaga lineata",-39.5768,-15.3823
"52110","Conopophaga lineata",-54.4486,-25.6801
"52115","Conopophaga lineata",-35.1681,-6.73621
"52127","Conopophaga lineata",-43.052,-22.9157
"52134","Conopophaga lineata",-48.6405,-26.0817
"52136","Conopophaga lineata",-47.9773,-24.1367
"52140","Conopophaga melanops",-35.95,-9.59
"52141","Conopophaga melanops",-45.89,-23.75
"52143","Conopophaga melanops",-44.83,-23.37
"52144","Conopophaga melanops",-48.66,-24.48
"52145","Conopophaga melanops",-45.9167,-23.75
"52146","Conopophaga melanops",-35.945,-9.29595
"52148","Conopophaga melanops",-45.0696,-23.397
"52149","Conopophaga melanops",-37.4487,-11.3402
"52150","Conopophaga melanops",-45.083,-23.4258
"52151","Conopophaga melanops",-48.4128,-24.2682
"52152","Conopophaga melanops",-47.8702,-24.0496
"52153","Conopophaga melanops",-42.7119,-22.4878
"52154","Conopophaga melanops",-42.6421,-22.4445
"52159","Conopophaga melanops",-45.0603,-23.3988
"52162","Conopophaga melanops",-48.3615,-24.0793
"52163","Conopophaga melanops",-42.7717,-22.4523
"52164","Conopophaga melanops",-35.9516,-9.30527
"52166","Conopophaga melanops",-44.5589,-22.9542
"52169","Conopophaga melanops",-45.173,-23.4736
"52170","Conopophaga melanops",-47.1086,-24.4586
"52171","Conopophaga melanops",-55,-10
"52172","Conopophaga melanops",-43.2123,-22.9517
"52173","Conopophaga melanops",-44.191,-23.1852
"52178","Conopophaga melanops",-42.5509,-22.38
"52181","Conopophaga melanops",-42.5297,-22.3583
"52182","Conopophaga melanops",-42.6002,-22.4093
"52183","Conopophaga melanops",-45.4171,-23.8778
"52195","Conopophaga melanops",-44.8505,-23.3571
"52196","Conopophaga melanops",-47.8127,-24.0161
"52197","Conopophaga melanops",-44.5432,-22.9828
"52202","Conopophaga melanops",-36.13,-9.92
"52206","Conopophaga melanops",-43.43,-22.6
"52210","Conopophaga melanops",-42.37,-20.08
"52214","Conopophaga melanops",-43.24219,-15.02969
"52215","Conopophaga melanops",-45.4125,-23.76131
"52217","Conopophaga melanops",-40.14667,-19.05556
"52218","Conopophaga melanops",-45.16722,-23.47
"52220","Conopophaga melanops",-39.90472,-19.07556
"52222","Conopophaga melanops",-35.84278,-8.99167
"52224","Conopophaga melanops",-36.27556,-10.00583
"52225","Conopophaga melanops",-44.2012,-23.18327
"52227","Conopophaga melanops",-48.6858,-24.5498
"52229","Conopophaga melanops",-35.1245,-8.57503
"52230","Conopophaga melanops",-48.7167,-24.543
"52232","Conopophaga melanops",-42.605,-22.4129
"52234","Conopophaga melanops",-45.3409,-23.847
"52235","Conopophaga melanops",-42.6476,-22.4621
"52236","Conopophaga melanops",-40.0709,-19.1516
"52252","Conopophaga melanops",-43.2559,-22.9786
"52253","Conopophaga melanops",-43.2241,-22.9674
"52254","Conopophaga melanops",-45.3277,-23.8483
"52259","Conopophaga melanops",-44.3719,-22.4336
"52260","Conopophaga melanops",-42.7391,-22.4216
"52266","Conopophaga melanops",-36.0898,-8.96964
"52267","Conopophaga melanops",-36.0466,-9.15396
"52272","Conopophaga melanops",-43.0001,-22.4719
"52273","Conopophaga melanops",-48.5452,-26.1943
"52274","Conopophaga melanops",-43.2664,-22.9638
"52276","Conopophaga melanops",-47.4269,-24.2675
"52283","Conopophaga melanops",-45.0714,-23.3944
"52300","Conopophaga melanops",-45.1932,-23.473
"52313","Conopophaga melanops",-44.94,-23.3313
"52331","Conopophaga melanops",-45.0268,-23.3987
"52334","Conopophaga melanops",-47.5509,-24.7093
"52343","Conopophaga melanops",-44.8509,-23.3606
"52344","Conopophaga melanops",-48.9642,-26.2608
"52345","Conopophaga melanops",-35.7907,-8.7005
"52372","Conopophaga melanops",-42.7704,-22.4236
"52373","Conopophaga melanops",-42.7994,-22.4259
"52375","Conopophaga melanops",-42.7103,-22.4865
"52377","Conopophaga melanops",-40.0586,-19.1526
"52378","Conopophaga melanops",-40.1345,-14.4132
"52379","Conopophaga melanops",-41.1705,-20.8166
"52380","Conopophaga melanops",-40.0625,-19.1375
"52386","Conopophaga melanops",-44.6609,-23.3306
"52387","Conopophaga melanops",-44.6503,-23.3317
"52388","Conopophaga melanops",-44.7268,-23.3532
"52391","Conopophaga melanops",-47.6431,-23.4277
"52394","Conopophaga melanops",-45.5054,-23.1303
"52396","Conopophaga melanops",-45.1442,-23.3548
"52399","Conopophaga melanops",-48.1013,-24.2306
"52400","Conopophaga melanops",-42.5713,-22.3846
"52405","Conopophaga melanops",-40.8252,-18.8335
"52426","Conopophaga melanops",-37.0821,-10.9375
"52429","Conopophaga melanops",-44.6136,-22.4458
"52430","Conopophaga melanops",-45.0879,-23.4174
"52431","Conopophaga melanops",-35.8446,-8.7185
"52432","Conopophaga melanops",-35.823,-9.24263
"52437","Conopophaga melanops",-46.3931,-23.9955
"52438","Conopophaga melanops",-43.052,-22.9157
"52439","Conopophaga melanops",-35.7222,-8.47237
"54728","Cranioleuca obsoleta",-50.5667,-28.6333
"54731","Cranioleuca obsoleta",-50.8566,-31.1138
"54741","Cranioleuca obsoleta",-49.9974,-29.0778
"54757","Cranioleuca obsoleta",-50.66667,-29.33333
"54758","Cranioleuca obsoleta",-50.88333,-29.06667
"54762","Cranioleuca obsoleta",-49.6146,-28.0223
"54763","Cranioleuca obsoleta",-50.1941,-29.1878
"54764","Cranioleuca obsoleta",-50.6225,-29.4381
"54766","Cranioleuca obsoleta",-49.3107,-25.4257
"54772","Cranioleuca obsoleta",-48.4147,-24.2677
"54773","Cranioleuca obsoleta",-50.6115,-29.4429
"54778","Cranioleuca obsoleta",-50.5628,-29.4444
"54781","Cranioleuca obsoleta",-49.9466,-28.3128
"54782","Cranioleuca obsoleta",-49.9342,-27.9513
"54786","Cranioleuca obsoleta",-53.8993,-27.1505
"54789","Cranioleuca obsoleta",-50.5772,-29.4367
"54790","Cranioleuca obsoleta",-50.1188,-29.0879
"54791","Cranioleuca obsoleta",-49.8564,-27.9774
"54802","Cranioleuca pallida",-44.5917,-22.462
"54804","Cranioleuca pallida",-40.1334,-14.4014
"54805","Cranioleuca pallida",-41.0793,-20.6723
"54806","Cranioleuca pallida",-44.5798,-22.4516
"54807","Cranioleuca pallida",-45.5898,-22.7372
"54808","Cranioleuca pallida",-48.4128,-24.2682
"54809","Cranioleuca pallida",-44.65,-22.5833
"54811","Cranioleuca pallida",-42.9789,-22.4196
"54813","Cranioleuca pallida",-42.5608,-22.2189
"54814","Cranioleuca pallida",-42.5143,-22.2459
"54816","Cranioleuca pallida",-40.1894,-14.3449
"54818","Cranioleuca pallida",-44.6869,-22.3623
"54819","Cranioleuca pallida",-43.0001,-22.4719
"54824","Cranioleuca pallida",-42.5645,-22.2275
"54825","Cranioleuca pallida",-46.637,-23.45
"54826","Cranioleuca pallida",-46.7823,-23.6672
"54828","Cranioleuca pallida",-46.035,-22.8568
"54831","Cranioleuca pallida",-44.6136,-22.4458
"54834","Cranioleuca pallida",-44.7423,-22.3798
"54841","Cranioleuca pallida",-42.6421,-22.4445
"54843","Cranioleuca pallida",-43.4884,-20.0977
"54845","Cranioleuca pallida",-45.5892,-22.7044
"54846","Cranioleuca pallida",-43.3246,-22.484
"54847","Cranioleuca pallida",-45.4899,-22.6913
"54849","Cranioleuca pallida",-45.5722,-22.7183
"54850","Cranioleuca pallida",-42.5297,-22.3583
"54851","Cranioleuca pallida",-45.5466,-22.7087
"54853","Cranioleuca pallida",-45.5832,-22.7286
"54854","Cranioleuca pallida",-45.6024,-22.7113
"54856","Cranioleuca pallida",-45.57,-22.72
"54857","Cranioleuca pallida",-42.5509,-22.38
"54884","Cranioleuca pallida",-40.1345,-14.4132
"54890","Cranioleuca pallida",-42.5392,-22.1707
"54912","Cranioleuca pallida",-47.0116,-23.9667
"54914","Cranioleuca pallida",-46.6205,-23.6392
"54918","Cranioleuca pallida",-42.7193,-22.2767
"54919","Cranioleuca pallida",-43.0413,-22.4927
"54920","Cranioleuca pallida",-43.0021,-22.4775
"54921","Cranioleuca pallida",-44.75,-22.75
"54922","Cranioleuca pallida",-44.6157,-22.4321
"54932","Cranioleuca pallida",-44.7324,-22.3626
"54935","Cranioleuca pallida",-45.8667,-23.6333
"54940","Cranioleuca pallida",-42.6833,-22.0519
"54941","Cranioleuca pallida",-44.6312,-22.4095
"54943","Cranioleuca pallida",-42.5803,-22.1702
"54948","Cranioleuca pallida",-45.642,-22.6797
"54953","Cranioleuca pallida",-42.7119,-22.4878
"54961","Cranioleuca pallida",-42.5268,-22.2777
"54962","Cranioleuca pallida",-44.5924,-22.3113
"54963","Cranioleuca pallida",-48.4059,-24.1647
"54964","Cranioleuca pallida",-44.5799,-22.325
"54969","Cranioleuca pallida",-42.2353,-22.3624
"54970","Cranioleuca pallida",-44.5843,-22.3258
"54972","Cranioleuca pallida",-49.0923,-25.5218
"54975","Cranioleuca pallida",-42.5311,-22.3659
"54977","Cranioleuca pallida",-44.7428,-22.3325
"54983","Cranioleuca pallida",-44.7111,-22.4564
"55011","Cranioleuca pallida",-40.5629,-19.9165
"55012","Cranioleuca pallida",-41.8826,-20.4309
"55014","Cranioleuca pallida",-45.1334,-23.3512
"55016","Cranioleuca pallida",-45.1222,-23.3575
"55019","Cranioleuca pallida",-45.1647,-23.3194
"55021","Cranioleuca pallida",-45.6176,-22.7316
"55039","Cranioleuca pallida",-42.7103,-22.4865
"55040","Cranioleuca pallida",-44.6749,-22.3883
"55047","Cranioleuca pallida",-40.9947,-20.4855
"55048","Cranioleuca pallida",-43.0758,-22.3214
"55049","Cranioleuca pallida",-44.5318,-22.4334
"55051","Cranioleuca pallida",-42.71,-22.2796
"55054","Cranioleuca pallida",-45.173,-23.4736
"55056","Cranioleuca pallida",-47.8578,-23.9975
"55057","Cranioleuca pallida",-42.5839,-22.3508
"55073","Cranioleuca pallida",-45.1442,-23.3548
"55075","Cranioleuca pallida",-42.9972,-22.4568
"55077","Cranioleuca pallida",-42.6787,-21.9573
"55082","Cranioleuca pallida",-42.4506,-22.2662
"55086","Cranioleuca pallida",-43.0906,-22.2971
"55088","Cranioleuca pallida",-40.99,-20.4965
"55104","Cranioleuca pallida",-44.7472,-22.3686
"55105","Cranioleuca pallida",-44.6091,-22.436
"55108","Cranioleuca pallida",-39.5644,-15.392
"55115","Cranioleuca pallida",-40.0767,-13.8626
"55117","Cranioleuca pallida",-39.5768,-15.3823
"55118","Cranioleuca pallida",-39.1742,-14.2532
"55126","Cranioleuca pallida",-43.052,-22.9157
"55129","Cranioleuca pallida",-43.1993,-22.9344
"56151","Crypturellus noctivagus",-40.1605,-19.0339
"56152","Crypturellus noctivagus",-47.98,-24.1756
"56153","Crypturellus noctivagus",-41.3683,-12.5291
"56154","Crypturellus noctivagus",-47.1086,-24.4586
"56155","Crypturellus noctivagus",-48.4128,-24.2682
"56156","Crypturellus noctivagus",-47.7428,-20.1383
"56157","Crypturellus noctivagus",-50.241,-29.2084
"56158","Crypturellus noctivagus",-39.75,-18.58
"56159","Crypturellus noctivagus",-42.37,-20.08
"56161","Crypturellus noctivagus",-42.5,-20
"56163","Crypturellus noctivagus",-55.51889,-1.90833
"56164","Crypturellus noctivagus",-52.76667,-29.08333
"56165","Crypturellus noctivagus",-42.8957,-20.2498
"56166","Crypturellus noctivagus",-41.5773,-12.5162
"56168","Crypturellus noctivagus",-47.4269,-24.2675
"56171","Crypturellus noctivagus",-46.891,-24.1756
"56172","Crypturellus noctivagus",-41.1534,-11.5587
"56175","Crypturellus noctivagus",-44.3958,-15.5834
"56176","Crypturellus noctivagus",-44.68,-15.4193
"56177","Crypturellus noctivagus",-40.1509,-19.0102
"56179","Crypturellus noctivagus",-41.3605,-12.5504
"56181","Crypturellus noctivagus",-48.6405,-26.0817
"56183","Crypturellus noctivagus",-41.3616,-12.5478
"56184","Crypturellus noctivagus",-40.0895,-19.0167
"56189","Crypturellus obsoletus",-42.5143,-22.2459
"56193","Crypturellus obsoletus",-42.6002,-22.4093
"56194","Crypturellus obsoletus",-45.4899,-22.6913
"56195","Crypturellus obsoletus",-45.63,-22.72
"56198","Crypturellus obsoletus",-45.48,-22.7
"56199","Crypturellus obsoletus",-42.5509,-22.38
"56205","Crypturellus obsoletus",-45.6318,-22.7236
"56206","Crypturellus obsoletus",-45.173,-23.4736
"56212","Crypturellus obsoletus",-45.598,-22.721
"56214","Crypturellus obsoletus",-48.4128,-24.2682
"56224","Crypturellus obsoletus",-45.6024,-22.7113
"56227","Crypturellus obsoletus",-45.5942,-22.6801
"56250","Crypturellus obsoletus",-45.0629,-23.4011
"56262","Crypturellus obsoletus",-45.5717,-22.7175
"56265","Crypturellus obsoletus",-45.642,-22.6797
"56266","Crypturellus obsoletus",-43.6761,-19.8228
"56267","Crypturellus obsoletus",-45.4829,-22.7005
"56270","Crypturellus obsoletus",-45.5898,-22.7372
"56279","Crypturellus obsoletus",-55.9239,-9.59262
"56281","Crypturellus obsoletus",-55.9352,-9.59025
"56285","Crypturellus obsoletus",-55.9313,-9.59759
"56290","Crypturellus obsoletus",-42.5297,-22.3583
"56303","Crypturellus obsoletus",-44.7423,-22.3798
"56381","Crypturellus obsoletus",-55.9165,-9.55315
"56389","Crypturellus obsoletus",-44.7428,-22.3325
"56390","Crypturellus obsoletus",-48.4181,-24.3013
"56391","Crypturellus obsoletus",-44.6136,-22.4458
"56397","Crypturellus obsoletus",-45.0588,-23.3994
"56399","Crypturellus obsoletus",-45.8849,-23.5227
"56400","Crypturellus obsoletus",-45.6176,-22.7316
"56403","Crypturellus obsoletus",-44.5432,-22.9828
"56408","Crypturellus obsoletus",-47.5509,-24.7093
"56412","Crypturellus obsoletus",-45.0268,-23.3987
"56415","Crypturellus obsoletus",-45.0715,-23.441
"56423","Crypturellus obsoletus",-46.637,-23.45
"56457","Crypturellus obsoletus",-44.595,-22.4609
"56458","Crypturellus obsoletus",-43.0001,-22.4719
"56462","Crypturellus obsoletus",-47.9201,-24.1933
"56469","Crypturellus obsoletus",-56.1234,-9.74324
"56485","Crypturellus obsoletus",-45.1442,-23.3548
"56501","Crypturellus obsoletus",-42.9972,-22.4568
"56506","Crypturellus obsoletus",-42.5393,-22.1708
"56518","Crypturellus obsoletus",-44.6064,-22.3271
"56530","Crypturellus obsoletus",-55.9469,-9.59704
"56541","Crypturellus obsoletus",-42.3659,-22.3921
"56548","Crypturellus obsoletus",-47.9693,-25.0303
"56549","Crypturellus obsoletus",-47.8942,-25.0203
"56551","Crypturellus obsoletus",-44.6091,-22.436
"56552","Crypturellus obsoletus",-42.7119,-22.4878
"56556","Crypturellus obsoletus",-49.9342,-27.9513
"56561","Crypturellus obsoletus",-50.1188,-29.0879
"56563","Crypturellus obsoletus",-49.8564,-27.9774
"56564","Crypturellus obsoletus",-50.1879,-29.193
"56574","Crypturellus obsoletus",-50.6131,-29.4411
"56576","Crypturellus obsoletus",-50.4627,-28.9467
"56616","Crypturellus obsoletus",-42.557,-22.3708
"56624","Crypturellus obsoletus",-40.1345,-14.4132
"56628","Crypturellus obsoletus",-39.5768,-15.3823
"56639","Crypturellus obsoletus",-45.0879,-23.4174
"56648","Crypturellus obsoletus",-50.86,-23.6791
"56679","Crypturellus obsoletus",-42.4649,-20.7094
"59179","Cyanocompsa brissonii",-38.2942,-9.33254
"59180","Cyanocompsa brissonii",-36.4197,-8.34195
"59185","Cyanocompsa brissonii",-47.523,-22.4138
"59221","Cyanocompsa brissonii",-44.68,-15.4193
"59275","Cyanocompsa brissonii",-44.595,-22.4609
"59285","Cyanocompsa brissonii",-41.5753,-12.5417
"59293","Cyanocompsa brissonii",-57.5354,-19.0524
"59385","Cyanocompsa brissonii",-46.6357,-23.5653
"59389","Cyanocompsa brissonii",-43.0157,-22.4532
"59390","Cyanocompsa brissonii",-37.1886,-8.39656
"59391","Cyanocompsa brissonii",-39.4604,-7.30173
"59393","Cyanocompsa brissonii",-39.5419,-7.29234
"59394","Cyanocompsa brissonii",-48.5452,-26.1943
"59397","Cyanocompsa brissonii",-45.8849,-23.5227
"59400","Cyanocompsa brissonii",-38.4817,-10.0277
"59401","Cyanocompsa brissonii",-50.8566,-31.1138
"59422","Cyanocompsa brissonii",-42.71,-22.2796
"59436","Cyanocompsa brissonii",-43.0328,-22.4116
"59460","Cyanocompsa brissonii",-41.5773,-12.5475
"59463","Cyanocompsa brissonii",-42.5393,-22.1708
"59497","Cyanocompsa brissonii",-43.0906,-22.2971
"59499","Cyanocompsa brissonii",-53.8664,-27.1404
"59568","Cyanocompsa brissonii",-43.1124,-22.3031
"59635","Cyanocompsa brissonii",-39.4896,-7.2449
"59636","Cyanocompsa brissonii",-41.4212,-12.7448
"59637","Cyanocompsa brissonii",-41.3709,-13.0071
"59638","Cyanocompsa brissonii",-39.1474,-9.92189
"59652","Cyanocompsa brissonii",-44.6892,-23.0195
"59664","Cyanocorax caeruleus",-53.1893,0
"59672","Cyanocorax caeruleus",-50.3864,-29.4228
"59673","Cyanocorax caeruleus",-47.923,-25.0054
"59674","Cyanocorax caeruleus",-47.98,-24.1756
"59675","Cyanocorax caeruleus",-50.5667,-28.6333
"59676","Cyanocorax caeruleus",-48.6921,-25.9645
"59677","Cyanocorax caeruleus",-49.1061,-25.7863
"59678","Cyanocorax caeruleus",-48.92,-26.33
"59680","Cyanocorax caeruleus",-47.8983,-25.0222
"59681","Cyanocorax caeruleus",-47.9306,-25.108
"59684","Cyanocorax caeruleus",-47.1086,-24.4586
"59685","Cyanocorax caeruleus",-54.3146,-25.3629
"59694","Cyanocorax caeruleus",-47.6537,-24.2748
"59697","Cyanocorax caeruleus",-48.4806,-27.6093
"59698","Cyanocorax caeruleus",-56.5156,-21.1144
"59699","Cyanocorax caeruleus",-48.4237,-27.511
"59700","Cyanocorax caeruleus",-53.1088,-30.9155
"59702","Cyanocorax caeruleus",-50.241,-29.2084
"59703","Cyanocorax caeruleus",-49.9974,-29.0778
"59704","Cyanocorax caeruleus",-50.3819,-29.3926
"59707","Cyanocorax caeruleus",-50.0789,-29.1597
"59748","Cyanocorax caeruleus",-52.96667,-27.36667
"59749","Cyanocorax caeruleus",-53.05,-30.8
"59750","Cyanocorax caeruleus",-49.66667,-28.38333
"59751","Cyanocorax caeruleus",-52.56972,-30.84639
"59755","Cyanocorax caeruleus",-47.8976,-25.0256
"59757","Cyanocorax caeruleus",-51.154,-29.1794
"59758","Cyanocorax caeruleus",-50.5745,-29.4405
"59759","Cyanocorax caeruleus",-48.7486,-25.4363
"59760","Cyanocorax caeruleus",-50.1941,-29.1878
"59761","Cyanocorax caeruleus",-50.9239,-28.515
"59762","Cyanocorax caeruleus",-48.9138,-25.3311
"59763","Cyanocorax caeruleus",-50.6225,-29.4381
"59764","Cyanocorax caeruleus",-48.642,-26.0814
"59767","Cyanocorax caeruleus",-48.6405,-26.0817
"59775","Cyanocorax caeruleus",-50.6115,-29.4429
